Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Cluster Spending Behavior,Cluster Product Preference,Cluster Loyalty and Engagement,Cluster Demographic,Cluster Payment and Shipping
2991,69,0,16,1,91,12,1,20,0,4.2,0,2,0,0,24,5,4,0,1,1,0,3
2992,66,0,5,1,71,43,0,8,2,3.9,0,4,0,0,7,4,1,0,3,1,0,0
2993,41,0,21,1,64,33,1,4,1,3.9,0,5,0,0,25,5,6,0,1,1,0,0
2994,32,0,10,3,21,15,0,9,1,4.2,0,2,0,0,18,1,1,0,0,1,0,1
2995,69,0,23,1,100,27,2,23,3,3.5,0,5,0,0,14,0,5,0,2,1,0,2
2996,29,0,11,1,96,45,1,14,2,2.5,0,4,0,0,42,3,1,0,1,1,0,0
2997,70,0,12,0,91,43,1,23,1,2.9,0,1,0,0,6,5,2,0,3,1,0,3
2998,41,0,23,1,40,11,2,24,1,2.7,0,3,0,0,14,5,2,0,2,1,0,0
2999,31,0,9,1,53,1,1,18,2,4.7,0,1,0,0,30,3,5,0,3,1,0,3
3000,31,0,22,0,48,28,2,4,3,3.8,0,4,0,0,10,1,4,0,2,1,0,2
3001,57,0,14,2,70,34,1,10,3,3.7,0,1,0,0,7,4,6,0,1,1,0,3
3002,29,0,4,3,29,25,0,4,2,4.7,0,1,0,0,28,2,5,0,0,1,0,1
3003,70,0,1,0,29,17,1,12,0,3.6,0,3,0,0,19,0,5,0,3,1,0,2
3004,51,0,2,1,53,36,1,3,0,2.8,0,1,0,0,13,2,2,0,3,1,0,1
3005,45,0,19,1,79,2,1,10,3,3.7,0,5,0,0,23,5,3,0,1,1,0,0
3006,18,0,18,1,65,1,3,3,1,3.5,0,1,0,0,5,5,6,0,2,1,0,3
3007,37,0,5,1,99,43,1,13,2,3.7,0,5,0,0,17,5,1,0,3,1,0,0
3008,23,0,22,0,60,31,0,10,3,3.0,0,3,0,0,31,5,6,0,1,1,0,0
3009,39,0,17,2,86,30,1,6,3,4.9,0,2,0,0,19,4,6,0,1,1,0,3
3010,62,0,1,0,73,17,1,19,3,4.6,0,2,0,0,8,5,3,0,3,1,0,3
3011,70,0,1,0,45,34,1,22,3,3.3,0,2,0,0,15,2,0,0,3,1,0,1
3012,20,0,1,0,70,27,2,3,2,3.0,0,3,0,0,18,2,2,0,3,1,0,2
3013,42,0,1,0,65,11,1,20,0,3.5,0,4,0,0,16,4,0,0,3,1,0,0
3014,41,0,19,1,55,2,0,15,2,4.2,0,5,0,0,13,1,4,0,1,1,0,2
3015,24,0,24,1,65,43,1,12,1,4.5,0,1,0,0,38,4,2,0,1,1,0,3
3016,37,0,15,0,21,49,3,10,1,2.8,0,1,0,0,27,0,1,0,2,1,0,1
3017,30,0,2,1,26,13,0,10,2,4.9,0,5,0,0,31,0,5,0,3,1,0,2
3018,58,0,22,0,71,48,2,17,2,3.3,0,3,0,0,24,1,1,0,2,1,0,2
3019,43,0,3,2,41,42,1,8,2,3.0,0,2,0,0,21,3,1,0,0,1,0,3
3020,19,0,10,3,44,43,1,24,3,3.9,0,0,0,0,15,4,0,0,0,1,0,3
3021,23,0,11,1,81,3,2,4,0,2.8,0,5,0,0,48,5,2,0,2,1,0,0
3022,65,0,22,0,77,37,2,2,2,4.5,0,0,0,0,47,1,5,0,2,1,0,1
3023,58,0,14,2,26,9,1,10,0,4.0,0,2,0,0,23,4,6,0,0,1,0,3
3024,50,0,0,0,31,13,1,3,2,2.9,0,1,0,0,4,4,5,0,3,1,0,3
3025,67,0,2,1,82,11,2,23,1,4.0,0,2,0,0,47,2,2,0,3,1,0,1
3026,40,0,17,2,60,25,3,8,2,3.4,0,5,0,0,7,4,4,0,2,1,0,0
3027,55,0,16,1,70,41,0,11,0,2.5,0,2,0,0,6,2,0,0,1,1,0,1
3028,52,0,9,1,26,47,3,15,3,2.8,0,0,0,0,47,2,5,0,2,1,0,1
3029,62,0,5,1,100,4,0,4,2,3.0,0,2,0,0,7,4,2,0,3,1,0,3
3030,64,0,5,1,82,9,1,6,2,3.1,0,2,0,0,1,3,5,0,3,1,0,3
3031,43,0,20,2,24,19,3,17,1,2.6,0,0,0,0,23,2,6,0,2,1,0,1
3032,61,0,2,1,74,11,0,20,2,4.9,0,0,0,0,30,2,4,0,3,1,0,1
3033,26,0,0,0,58,4,3,8,2,3.5,0,3,0,0,24,2,5,0,2,1,0,2
3034,22,0,23,1,56,0,0,14,1,2.6,0,5,0,0,9,4,6,0,1,1,0,0
3035,51,0,3,2,37,43,0,15,1,3.5,0,0,0,0,25,2,5,0,0,1,0,1
3036,69,0,7,0,64,16,1,6,1,4.5,0,2,0,0,18,1,1,0,3,1,0,1
3037,50,0,9,1,58,44,2,22,1,4.3,0,3,0,0,7,5,3,0,2,1,0,0
3038,51,0,1,0,44,14,0,4,2,4.8,0,3,0,0,2,1,0,0,3,1,0,2
3039,56,0,12,0,39,9,1,3,2,4.2,0,2,0,0,36,3,0,0,3,1,0,3
3040,59,0,2,1,48,0,0,2,1,3.2,0,3,0,0,31,4,1,0,3,1,0,0
3041,18,0,7,0,32,26,1,6,0,4.1,0,1,0,0,10,1,3,0,3,1,0,1
3042,48,0,7,0,79,38,1,14,3,4.0,0,1,0,0,27,4,4,0,3,1,0,3
3043,53,0,4,3,27,40,0,21,3,2.9,0,3,0,0,14,4,2,0,0,1,0,0
3044,45,0,1,0,98,12,2,15,0,2.6,0,5,0,0,17,2,4,0,3,1,0,2
3045,21,0,3,2,67,32,1,11,3,2.7,0,2,0,0,10,0,5,0,0,1,0,1
3046,42,0,21,1,37,8,0,1,3,4.6,0,0,0,0,4,4,1,0,1,1,0,3
3047,60,0,17,2,49,37,1,23,1,3.2,0,5,0,0,25,1,2,0,1,1,0,2
3048,21,0,20,2,74,44,1,22,0,4.1,0,0,0,0,3,4,1,0,1,1,0,3
3049,69,0,12,0,93,5,1,13,2,3.9,0,4,0,0,47,5,3,0,3,1,0,0
3050,40,0,7,0,60,43,0,18,2,3.0,0,3,0,0,41,0,1,0,3,1,0,2
3051,31,0,4,3,76,16,2,8,1,3.6,0,4,0,0,28,5,2,0,0,1,0,0
3052,44,0,22,0,64,49,0,6,2,4.6,0,1,0,0,49,3,2,0,1,1,0,3
3053,48,0,17,2,38,18,3,13,1,4.5,0,5,0,0,7,0,3,0,2,1,0,2
3054,32,0,17,2,91,18,0,3,3,3.2,0,3,0,0,22,0,4,0,1,1,0,2
3055,42,0,3,2,70,28,2,11,2,4.9,0,0,0,0,34,5,4,0,0,1,0,3
3056,27,0,14,2,22,15,1,22,0,5.0,0,4,0,0,5,3,1,0,0,1,0,0
3057,69,0,6,0,59,29,1,0,1,3.8,0,4,0,0,15,1,1,0,3,1,0,2
3058,67,0,0,0,22,32,1,2,1,3.4,0,3,0,0,26,0,6,0,3,1,0,2
3059,41,0,7,0,74,47,2,14,3,3.8,0,5,0,0,3,0,3,0,2,1,0,2
3060,46,0,23,1,71,16,0,12,1,3.2,0,1,0,0,42,2,5,0,1,1,0,1
3061,47,0,4,3,80,4,2,4,2,4.7,0,5,0,0,1,5,4,0,0,1,0,0
3062,33,0,24,1,59,40,0,13,0,4.5,0,1,0,0,20,4,2,0,1,1,0,3
3063,51,0,0,0,96,4,0,8,0,3.3,0,4,0,0,39,4,4,0,3,1,0,0
3064,26,0,22,0,43,6,0,3,3,3.9,0,5,0,0,24,2,3,0,1,1,0,2
3065,22,0,1,0,76,11,2,5,3,3.6,0,1,0,0,49,0,5,0,3,1,0,1
3066,49,0,10,3,59,33,1,0,0,2.8,0,5,0,0,7,5,1,0,0,1,0,0
3067,58,0,19,1,48,21,0,20,2,4.3,0,2,0,0,13,5,2,0,1,1,0,3
3068,70,0,1,0,22,24,2,7,1,3.5,0,2,0,0,2,1,6,0,3,1,0,1
3069,32,0,3,2,40,4,1,9,3,4.2,0,1,0,0,4,3,6,0,0,1,0,3
3070,62,0,11,1,73,7,0,11,1,4.6,0,1,0,0,17,3,5,0,1,1,0,3
3071,52,0,17,2,26,0,3,18,0,2.6,0,2,0,0,43,4,1,0,2,1,0,3
3072,23,0,23,1,41,28,0,21,1,3.4,0,3,0,0,6,4,4,0,1,1,0,0
3073,26,0,12,0,98,31,0,15,1,3.1,0,4,0,0,46,4,5,0,3,1,0,0
3074,58,0,16,1,63,36,0,23,3,3.6,0,2,0,0,7,3,1,0,1,1,0,3
3075,26,0,3,2,55,20,0,12,3,4.2,0,3,0,0,34,3,3,0,0,1,0,0
3076,54,0,18,1,90,43,3,0,3,3.6,0,4,0,0,21,4,2,0,2,1,0,0
3077,66,0,7,0,46,28,1,2,2,3.6,0,1,0,0,13,5,1,0,3,1,0,3
3078,60,0,23,1,88,12,2,18,1,3.0,0,5,0,0,33,3,1,0,2,1,0,0
3079,32,0,1,0,95,1,1,2,1,2.5,0,0,0,0,24,0,1,0,3,1,0,1
3080,48,0,1,0,31,49,1,12,0,4.0,0,5,0,0,4,0,0,0,3,1,0,2
3081,69,0,9,1,42,5,0,24,1,4.1,0,3,0,0,5,1,1,0,1,1,0,2
3082,64,0,20,2,44,44,0,16,3,4.9,0,3,0,0,11,2,6,0,1,1,0,2
3083,56,0,24,1,99,43,1,12,1,4.0,0,3,0,0,20,0,0,0,1,1,0,2
3084,22,0,13,1,20,12,2,17,2,3.5,0,5,0,0,28,4,5,0,2,1,0,0
3085,46,0,15,0,37,11,2,9,1,3.2,0,5,0,0,43,4,4,0,2,1,0,0
3086,24,0,23,1,50,27,0,7,3,2.8,0,5,0,0,10,5,2,0,1,1,0,0
3087,47,0,7,0,73,43,1,10,2,3.5,0,3,0,0,26,5,2,0,3,1,0,0
3088,62,0,16,1,84,32,1,4,1,3.1,0,2,0,0,29,0,4,0,1,1,0,1
3089,34,0,5,1,64,3,1,20,1,3.3,0,5,0,0,35,0,5,0,3,1,0,2
3090,50,0,14,2,21,32,0,2,0,4.6,0,2,0,0,23,1,1,0,0,1,0,1
3091,29,0,16,1,36,42,1,15,2,4.9,0,5,0,0,15,0,5,0,1,1,0,2
3092,68,0,5,1,81,27,0,14,3,3.4,0,0,0,0,46,2,0,0,3,1,0,1
3093,52,0,22,0,54,43,0,19,0,3.5,0,3,0,0,14,0,1,0,1,1,0,2
3094,29,0,21,1,63,37,0,18,2,4.8,0,5,0,0,17,1,2,0,1,1,0,2
3095,22,0,14,2,59,9,1,7,2,2.7,0,5,0,0,9,1,6,0,0,1,0,2
3096,62,0,8,0,53,22,2,0,0,3.4,0,4,0,0,13,5,3,0,3,1,0,0
3097,69,0,16,1,63,15,0,23,3,3.5,0,3,0,0,20,0,4,0,1,1,0,2
3098,48,0,17,2,33,7,1,19,0,3.7,0,2,0,0,39,0,5,0,1,1,0,1
3099,66,0,13,1,64,30,0,5,2,3.3,0,3,0,0,50,0,5,0,1,1,0,2
3100,42,0,16,1,98,21,2,12,0,2.9,0,2,0,0,21,0,1,0,2,1,0,1
3101,50,0,8,0,85,44,0,17,3,3.9,0,1,0,0,3,0,6,0,3,1,0,1
3102,32,0,12,0,82,11,2,3,2,2.7,0,1,0,0,9,4,3,0,2,1,0,3
3103,51,0,10,3,85,40,1,8,2,4.3,0,4,0,0,29,1,1,0,0,1,0,2
3104,27,0,16,1,37,12,2,15,3,3.0,0,0,0,0,42,0,6,0,2,1,0,1
3105,43,0,13,1,56,9,2,21,2,5.0,0,0,0,0,41,3,3,0,2,1,0,3
3106,48,0,19,1,33,36,1,13,0,2.7,0,1,0,0,17,3,4,0,1,1,0,3
3107,62,0,14,2,57,0,1,24,3,4.7,0,3,0,0,20,4,0,0,1,1,0,0
3108,65,0,2,1,31,10,0,7,3,4.6,0,4,0,0,18,2,1,0,3,1,0,2
3109,50,0,21,1,69,36,1,17,0,3.2,0,0,0,0,7,4,4,0,1,1,0,3
3110,60,0,10,3,92,12,1,7,3,4.3,0,2,0,0,47,0,3,0,0,1,0,1
3111,19,0,7,0,46,42,0,10,0,4.6,0,3,0,0,2,0,1,0,3,1,0,2
3112,21,0,1,0,81,15,3,9,1,4.9,0,2,0,0,25,3,5,0,2,1,0,3
3113,19,0,2,1,97,42,2,8,0,3.8,0,1,0,0,26,5,0,0,3,1,0,3
3114,46,0,16,1,93,26,0,8,2,2.6,0,1,0,0,2,3,6,0,1,1,0,3
3115,21,0,7,0,56,3,1,13,1,4.7,0,5,0,0,45,5,1,0,3,1,0,0
3116,26,0,15,0,53,40,1,4,0,4.1,0,2,0,0,9,0,1,0,3,1,0,1
3117,50,0,4,3,66,25,0,7,1,3.7,0,5,0,0,1,5,6,0,0,1,0,0
3118,43,0,9,1,50,8,1,13,0,3.0,0,2,0,0,4,4,1,0,3,1,0,3
3119,61,0,18,1,97,45,0,2,2,4.7,0,4,0,0,31,3,5,0,1,1,0,0
3120,63,0,14,2,79,17,3,19,3,4.7,0,0,0,0,21,2,2,0,2,1,0,1
3121,46,0,16,1,76,17,1,11,0,4.0,0,5,0,0,32,3,3,0,1,1,0,0
3122,63,0,9,1,38,17,0,1,0,2.6,0,4,0,0,16,5,6,0,3,1,0,0
3123,23,0,21,1,45,9,1,16,0,3.0,0,1,0,0,34,2,3,0,1,1,0,1
3124,57,0,7,0,77,14,3,18,0,3.3,0,3,0,0,40,5,1,0,2,1,0,0
3125,57,0,12,0,51,4,1,15,2,3.4,0,4,0,0,4,1,2,0,3,1,0,2
3126,33,0,4,3,26,36,0,10,1,4.0,0,4,0,0,3,1,5,0,0,1,0,2
3127,57,0,22,0,76,18,0,10,3,2.6,0,5,0,0,28,0,1,0,1,1,0,2
3128,55,0,6,0,94,17,1,0,3,3.4,0,2,0,0,43,2,2,0,3,1,0,1
3129,65,0,10,3,32,3,2,9,0,4.4,0,4,0,0,20,1,0,0,0,1,0,2
3130,60,0,14,2,20,19,2,5,2,4.7,0,1,0,0,40,5,2,0,2,1,0,3
3131,52,0,13,1,20,44,1,24,2,4.5,0,5,0,0,34,5,2,0,1,1,0,0
3132,34,0,10,3,59,33,1,15,0,2.9,0,5,0,0,11,0,2,0,0,1,0,2
3133,33,0,23,1,97,21,1,24,2,4.2,0,1,0,0,26,1,5,0,1,1,0,1
3134,58,0,24,1,68,3,1,14,1,4.1,0,3,0,0,29,1,1,0,1,1,0,2
3135,35,0,3,2,66,16,0,7,1,4.4,0,5,0,0,47,0,6,0,0,1,0,2
3136,68,0,17,2,85,13,0,24,1,4.7,0,2,0,0,48,5,3,0,1,1,0,3
3137,58,0,19,1,32,22,1,7,0,3.1,0,3,0,0,29,1,1,0,1,1,0,2
3138,34,0,4,3,44,17,1,21,1,2.7,0,0,0,0,14,0,4,0,0,1,0,1
3139,47,0,2,1,95,16,0,7,0,4.6,0,3,0,0,40,1,2,0,3,1,0,2
3140,35,0,22,0,85,9,1,13,3,4.4,0,3,0,0,4,5,6,0,1,1,0,0
3141,34,0,6,0,44,1,3,15,2,4.6,0,2,0,0,37,0,6,0,2,1,0,1
3142,36,0,22,0,30,23,2,15,3,4.9,0,1,0,0,47,2,1,0,2,1,0,1
3143,23,0,20,2,21,15,0,11,3,4.0,0,0,0,0,1,5,5,0,1,1,0,3
3144,68,0,9,1,22,2,1,17,2,2.9,0,5,0,0,26,1,5,0,3,1,0,2
3145,23,0,3,2,70,18,0,0,1,2.6,0,2,0,0,12,3,5,0,0,1,0,3
3146,57,0,7,0,29,42,3,17,1,4.6,0,4,0,0,16,4,3,0,2,1,0,0
3147,21,0,16,1,83,45,2,24,3,4.9,0,2,0,0,19,4,0,0,2,1,0,3
3148,45,0,23,1,99,33,1,16,3,4.3,0,1,0,0,21,2,6,0,1,1,0,1
3149,37,0,18,1,35,47,0,17,0,4.3,0,2,0,0,15,5,6,0,1,1,0,3
3150,18,0,1,0,40,32,1,10,3,4.6,0,2,0,0,9,5,0,0,3,1,0,3
3151,55,0,2,1,25,9,1,15,1,2.6,0,1,0,0,7,0,1,0,3,1,0,1
3152,52,0,24,1,64,30,0,14,0,3.1,0,0,0,0,47,0,5,0,1,1,0,1
3153,49,0,1,0,90,32,1,18,0,3.1,0,5,0,0,17,4,4,0,3,1,0,0
3154,56,0,21,1,88,0,0,18,0,3.1,0,3,0,0,46,5,3,0,1,1,0,0
3155,27,0,1,0,55,6,1,6,3,4.4,0,4,0,0,32,1,5,0,3,1,0,2
3156,22,0,7,0,90,25,1,3,0,4.3,0,2,0,0,34,1,0,0,3,1,0,1
3157,18,0,16,1,50,25,1,1,3,3.1,0,0,0,0,18,1,4,0,1,1,0,1
3158,21,0,1,0,34,18,0,18,0,3.1,0,5,0,0,5,3,3,0,3,1,0,0
3159,30,0,12,0,77,23,1,7,3,4.9,0,0,0,0,44,2,4,0,3,1,0,1
3160,62,0,8,0,89,17,0,16,3,2.9,0,5,0,0,4,0,5,0,3,1,0,2
3161,28,0,0,0,87,26,3,21,0,3.8,0,3,0,0,37,1,3,0,2,1,0,2
3162,66,0,5,1,77,20,2,4,3,4.2,0,0,0,0,43,1,4,0,2,1,0,1
3163,66,0,17,2,85,48,0,2,3,3.9,0,4,0,0,28,0,5,0,1,1,0,2
3164,49,0,13,1,66,26,3,21,2,2.8,0,1,0,0,36,1,4,0,2,1,0,1
3165,40,0,5,1,32,2,0,19,3,2.6,0,4,0,0,16,2,0,0,3,1,0,2
3166,49,0,10,3,92,10,1,10,1,3.0,0,5,0,0,38,0,2,0,0,1,0,2
3167,19,0,16,1,80,9,1,6,3,2.7,0,3,0,0,37,0,3,0,1,1,0,2
3168,24,0,5,1,78,36,1,2,0,2.8,0,0,0,0,9,1,1,0,3,1,0,1
3169,31,0,11,1,24,25,1,14,1,2.9,0,0,0,0,14,4,3,0,3,1,0,3
3170,35,0,24,1,59,9,1,23,0,3.8,0,2,0,0,3,5,6,0,1,1,0,3
3171,65,0,22,0,41,38,3,4,1,4.4,0,1,0,0,10,2,3,0,2,1,0,1
3172,68,0,12,0,26,41,1,12,1,3.1,0,1,0,0,26,0,1,0,3,1,0,1
3173,57,0,21,1,52,24,1,13,0,3.7,0,4,0,0,30,3,1,0,1,1,0,0
3174,69,0,19,1,46,46,0,20,2,4.9,0,3,0,0,32,4,3,0,1,1,0,0
3175,45,0,13,1,52,35,0,14,3,3.8,0,5,0,0,35,4,4,0,1,1,0,0
3176,35,0,21,1,42,6,1,12,0,3.4,0,5,0,0,26,3,2,0,1,1,0,0
3177,36,0,14,2,37,3,3,21,1,4.6,0,0,0,0,39,2,4,0,2,1,0,1
3178,55,0,1,0,52,24,0,0,0,3.2,0,4,0,0,31,2,4,0,3,1,0,2
3179,66,0,14,2,34,46,0,0,1,2.7,0,2,0,0,28,2,0,0,1,1,0,1
3180,57,0,18,1,88,11,1,13,1,4.3,0,2,0,0,12,3,1,0,1,1,0,3
3181,18,0,7,0,88,25,0,21,0,3.8,0,4,0,0,46,4,6,0,3,1,0,0
3182,31,0,10,3,51,25,1,4,2,4.4,0,2,0,0,27,4,2,0,0,1,0,3
3183,50,0,22,0,97,9,0,8,0,3.6,0,2,0,0,4,2,0,0,1,1,0,1
3184,50,0,20,2,56,23,1,8,3,3.5,0,4,0,0,14,1,2,0,1,1,0,2
3185,61,0,23,1,53,10,0,8,1,4.2,0,0,0,0,30,5,5,0,1,1,0,3
3186,52,0,19,1,71,34,0,6,0,4.7,0,1,0,0,6,4,0,0,1,1,0,3
3187,38,0,12,0,93,45,2,5,3,4.8,0,5,0,0,43,5,0,0,2,1,0,0
3188,67,0,2,1,72,42,0,9,3,3.2,0,2,0,0,28,3,6,0,3,1,0,3
3189,42,0,2,1,59,44,1,10,3,3.5,0,4,0,0,39,0,4,0,3,1,0,2
3190,25,0,3,2,87,15,1,0,2,4.2,0,5,0,0,30,4,1,0,0,1,0,0
3191,41,0,11,1,78,4,2,17,0,3.4,0,2,0,0,5,2,3,0,2,1,0,1
3192,62,0,9,1,68,23,3,12,3,4.7,0,5,0,0,42,2,2,0,2,1,0,2
3193,19,0,23,1,76,14,2,12,0,3.0,0,2,0,0,20,1,3,0,2,1,0,1
3194,63,0,6,0,99,45,0,20,3,4.0,0,1,0,0,35,2,3,0,3,1,0,1
3195,43,0,20,2,52,19,0,6,2,4.6,0,4,0,0,10,2,1,0,1,1,0,2
3196,68,0,22,0,58,24,2,18,1,4.9,0,3,0,0,36,2,5,0,2,1,0,2
3197,24,0,1,0,59,48,0,12,3,2.8,0,1,0,0,21,3,3,0,3,1,0,3
3198,27,0,23,1,71,18,1,20,1,3.2,0,2,0,0,29,2,2,0,1,1,0,1
3199,61,0,6,0,94,37,0,15,3,2.8,0,2,0,0,39,3,6,0,3,1,0,3
3200,59,0,7,0,40,18,3,16,3,4.2,0,1,0,0,16,4,4,0,2,1,0,3
3201,67,0,21,1,24,24,0,1,1,4.8,0,2,0,0,32,2,4,0,1,1,0,1
3202,46,0,13,1,38,44,2,9,0,2.8,0,0,0,0,34,1,4,0,2,1,0,1
3203,65,0,15,0,37,48,0,8,0,4.5,0,4,0,0,38,5,0,0,3,1,0,0
3204,63,0,4,3,29,29,0,20,1,4.1,0,1,0,0,14,5,0,0,0,1,0,3
3205,57,0,10,3,92,30,3,10,0,4.3,0,2,0,0,23,3,1,0,0,1,0,3
3206,40,0,9,1,24,5,3,11,0,4.4,0,0,0,0,50,0,2,0,2,1,0,1
3207,36,0,3,2,52,4,1,3,3,3.0,0,2,0,0,49,4,4,0,0,1,0,3
3208,67,0,21,1,29,2,3,0,2,2.7,0,3,0,0,14,4,0,0,2,1,0,0
3209,61,0,12,0,30,13,0,9,3,3.3,0,0,0,0,42,4,6,0,3,1,0,3
3210,64,0,17,2,31,3,0,15,0,4.3,0,4,0,0,39,3,0,0,1,1,0,0
3211,30,0,21,1,67,27,1,11,2,2.9,0,1,0,0,43,5,1,0,1,1,0,3
3212,53,0,13,1,65,38,0,21,3,4.9,0,4,0,0,12,1,4,0,1,1,0,2
3213,27,0,20,2,22,49,1,9,3,3.6,0,0,0,0,21,3,6,0,1,1,0,3
3214,27,0,22,0,56,42,1,3,3,3.3,0,4,0,0,33,2,4,0,1,1,0,2
3215,53,0,19,1,78,46,1,24,1,3.1,0,2,0,0,6,3,0,0,1,1,0,3
3216,34,0,4,3,90,38,1,11,2,2.7,0,2,0,0,10,4,2,0,0,1,0,3
3217,39,0,9,1,85,12,2,13,3,3.4,0,3,0,0,18,1,6,0,2,1,0,2
3218,44,0,22,0,58,36,1,19,0,3.4,0,1,0,0,46,5,6,0,1,1,0,3
3219,37,0,19,1,34,8,1,20,0,3.9,0,1,0,0,49,4,4,0,1,1,0,3
3220,57,0,4,3,40,15,0,23,2,3.5,0,0,0,0,39,2,6,0,0,1,0,1
3221,38,0,7,0,29,33,1,2,0,4.1,0,2,0,0,16,1,4,0,3,1,0,1
3222,21,0,24,1,76,28,1,24,3,3.2,0,4,0,0,28,1,0,0,1,1,0,2
3223,45,0,22,0,84,42,2,12,0,4.6,0,5,0,0,22,4,5,0,2,1,0,0
3224,68,0,16,1,65,25,2,7,1,3.9,0,4,0,0,36,5,1,0,2,1,0,0
3225,37,0,9,1,80,7,0,9,3,2.7,0,2,0,0,18,4,4,0,3,1,0,3
3226,53,0,2,1,98,28,1,16,0,3.0,0,5,0,0,31,2,6,0,3,1,0,2
3227,57,0,20,2,71,22,3,0,1,3.3,0,3,0,0,38,0,3,0,2,1,0,2
3228,28,0,15,0,69,1,3,23,0,2.7,0,2,0,0,42,3,5,0,2,1,0,3
3229,37,0,12,0,95,6,1,24,1,4.6,0,0,0,0,27,4,0,0,3,1,0,3
3230,54,0,13,1,67,6,1,20,0,2.7,0,1,0,0,24,1,4,0,1,1,0,1
3231,49,0,20,2,49,15,1,13,2,2.5,0,3,0,0,38,3,0,0,1,1,0,0
3232,62,0,17,2,97,27,1,12,3,4.4,0,2,0,0,9,2,0,0,1,1,0,1
3233,45,0,24,1,34,20,1,23,1,4.0,0,3,0,0,19,0,4,0,1,1,0,2
3234,45,0,1,0,74,13,1,10,0,3.8,0,1,0,0,11,3,1,0,3,1,0,3
3235,49,0,12,0,96,46,1,1,3,2.5,0,0,0,0,16,3,5,0,3,1,0,3
3236,27,0,1,0,68,15,1,8,2,4.0,0,2,0,0,18,5,4,0,3,1,0,3
3237,63,0,1,0,84,39,0,13,0,4.1,0,3,0,0,8,1,4,0,3,1,0,2
3238,61,0,24,1,57,44,1,7,2,2.8,0,1,0,0,4,1,6,0,1,1,0,1
3239,25,0,20,2,84,49,3,20,0,3.4,0,0,0,0,37,1,5,0,2,1,0,1
3240,33,0,22,0,32,5,1,4,0,2.7,0,0,0,0,30,1,4,0,1,1,0,1
3241,56,0,14,2,37,47,1,22,0,3.8,0,0,0,0,37,0,4,0,0,1,0,1
3242,50,0,7,0,58,6,1,10,2,4.4,0,5,0,0,30,4,5,0,3,1,0,0
3243,45,0,21,1,74,36,2,0,0,2.8,0,1,0,0,17,5,6,0,2,1,0,3
3244,45,0,9,1,99,11,0,1,2,5.0,0,5,0,0,11,0,2,0,3,1,0,2
3245,65,0,23,1,81,3,1,1,0,4.7,0,1,0,0,42,2,0,0,1,1,0,1
3246,63,0,13,1,76,15,1,17,0,3.2,0,3,0,0,20,1,6,0,1,1,0,2
3247,70,0,20,2,98,21,1,11,2,2.9,0,5,0,0,37,1,4,0,1,1,0,2
3248,53,0,6,0,91,3,1,20,2,3.7,0,1,0,0,12,4,3,0,3,1,0,3
3249,22,0,24,1,79,37,2,20,2,4.2,0,2,0,0,41,0,5,0,2,1,0,1
3250,26,0,0,0,83,45,1,16,2,3.4,0,1,0,0,32,2,5,0,3,1,0,1
3251,23,0,4,3,90,22,1,20,1,2.9,0,0,0,0,15,5,6,0,0,1,0,3
3252,25,0,4,3,20,27,1,6,3,3.7,0,4,0,0,39,5,5,0,0,1,0,0
3253,69,0,14,2,21,25,0,3,1,2.7,0,5,0,0,48,2,3,0,1,1,0,2
3254,36,0,0,0,60,26,1,3,0,3.2,0,0,0,0,8,5,3,0,3,1,0,3
3255,21,0,23,1,31,13,2,11,3,4.9,0,5,0,0,11,0,2,0,2,1,0,2
3256,57,0,18,1,40,29,1,1,0,2.8,0,3,0,0,36,0,4,0,1,1,0,2
3257,60,0,22,0,26,48,0,20,3,4.7,0,2,0,0,50,5,2,0,1,1,0,3
3258,44,0,16,1,98,22,1,3,0,3.3,0,1,0,0,39,5,2,0,1,1,0,3
3259,31,0,17,2,51,29,1,11,1,4.3,0,1,0,0,11,2,1,0,1,1,0,1
3260,57,0,8,0,95,35,3,9,0,3.7,0,0,0,0,5,3,2,0,2,1,0,3
3261,39,0,15,0,36,48,1,22,2,4.5,0,0,0,0,7,2,0,0,1,1,0,1
3262,48,0,1,0,52,38,0,5,3,3.4,0,5,0,0,50,3,6,0,3,1,0,0
3263,42,0,24,1,35,13,1,22,1,2.7,0,4,0,0,21,1,2,0,1,1,0,2
3264,56,0,18,1,68,44,2,1,0,4.4,0,1,0,0,31,3,3,0,2,1,0,3
3265,28,0,13,1,50,18,2,4,3,4.0,0,1,0,0,39,1,1,0,2,1,0,1
3266,40,0,22,0,100,0,1,23,3,3.2,0,1,0,0,28,2,3,0,1,1,0,1
3267,49,0,4,3,74,0,2,7,3,4.2,0,3,0,0,33,0,6,0,0,1,0,2
3268,37,0,9,1,45,11,0,16,3,3.0,0,5,0,0,42,2,5,0,1,1,0,2
3269,22,0,5,1,97,3,1,5,0,2.8,0,2,0,0,5,0,2,0,3,1,0,1
3270,27,0,2,1,60,34,1,2,3,4.9,0,1,0,0,25,1,4,0,3,1,0,1
3271,59,0,21,1,25,12,1,9,3,4.7,0,1,0,0,48,4,0,0,1,1,0,3
3272,35,0,21,1,55,27,3,11,1,4.4,0,4,0,0,30,2,6,0,2,1,0,2
